scaleID,scaleCategory,scaleText,scaleTextMin,scaleTextMax,comprehensionCheck,comprehensionCheckRequestedResponse,priorTrialIdx,priorSliderStart,priorResponse,priorRT,timeElapsed,subjectID,prolificID,studyID,sessionID,DEBUG
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,21,50,70,4299,186781,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
16,face processing,I see myself as someone who is confident,Strongly disagree,Strongly agree,0,,22,50,73,3910,190692,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,23,50,59,6532,197225,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,24,50,34,9362,206589,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,25,50,50,6290,212880,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,26,50,74,8818,221699,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
49,personality,"I see myself as someone who values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,27,50,61,10906,232606,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,28,50,69,2954,235562,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,29,50,75,3358,238921,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,30,50,16,3568,242491,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
61,personality,I see myself as someone who likes to cooperate with others,Strongly disagree,Strongly agree,0,,31,50,68,3091,245583,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,32,50,84,3166,248751,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,33,50,73,2621,251373,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,34,50,67,4681,256055,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,35,50,23,4207,260263,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,36,50,51,3426,263690,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,37,50,19,5507,269198,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,38,50,0,3920,273120,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,39,50,28,2528,275649,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,40,50,30,3673,279323,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,41,50,46,4057,283381,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,42,50,67,3746,287129,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
53,personality,I see myself as someone who remains calm in tense situations,Strongly disagree,Strongly agree,0,,43,50,48,3818,290948,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,44,50,56,3945,294894,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,45,50,48,3339,298234,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,46,50,4,4323,302559,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,47,50,85,4559,307119,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,48,50,92,3216,310337,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,49,50,48,5766,316103,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,50,50,29,4041,320146,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,51,50,58,3089,323236,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,52,50,77,3360,326597,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,53,50,16,6975,333573,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,54,50,0,4358,337932,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,55,50,52,4861,342795,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,56,50,75,4675,347471,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,57,50,35,5588,353060,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,58,50,91,4487,357548,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
51,personality,I see myself as someone who is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,59,50,78,4246,361795,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,60,50,91,4036,365832,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,61,50,48,4388,370221,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,62,50,39,3158,373380,6wka,5088,6914ebe81814f5c4d4daa911,69177fb10ba428e81bd8c3a5,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,1,50,30,13055,30262,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,2,50,73,4964,35227,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
51,personality,I see myself as someone who is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,3,50,73,3711,38940,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,4,50,55,2931,41873,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
36,personality,I see myself as someone who has a forgiving nature,Strongly disagree,Strongly agree,0,,5,50,74,3149,45024,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,6,50,29,2885,47910,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,7,50,38,3486,51398,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,8,50,76,2840,54240,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,9,50,58,2797,57039,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,10,50,49,2203,59243,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,11,50,47,4740,63984,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,12,50,41,3103,67089,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,13,50,29,3066,70156,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,14,50,79,2880,73037,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
38,personality,I see myself as someone who worries a lot,Strongly disagree,Strongly agree,0,,15,50,57,2909,75947,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,16,50,90,2645,78594,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,17,50,89,2157,80752,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
33,personality,I see myself as someone who can be tense,Strongly disagree,Strongly agree,0,,18,50,64,2597,83350,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,19,50,61,2436,85787,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,20,50,20,2571,88360,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
12,face processing,I see myself as someone who is boring,Strongly disagree,Strongly agree,0,,21,50,75,3951,92312,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,22,50,53,2136,94451,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,23,50,27,2802,97255,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,24,50,28,2729,99985,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,25,50,20,2526,102512,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,26,50,74,2091,104605,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
16,face processing,I see myself as someone who is confident,Strongly disagree,Strongly agree,0,,27,50,25,2488,107095,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,28,50,23,2167,109263,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,29,50,48,2308,111573,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,30,50,50,3508,115083,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,31,50,68,4265,119350,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,32,50,70,2872,122223,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,33,50,0,3959,126183,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,34,50,58,4791,130975,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
53,personality,I see myself as someone who remains calm in tense situations,Strongly disagree,Strongly agree,0,,35,50,51,3081,134058,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,36,50,55,2676,136735,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,37,50,55,2587,139324,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,38,50,37,2136,141461,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
13,face processing,I see myself as someone who is aggressive,Strongly disagree,Strongly agree,0,,39,50,26,3755,145218,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,40,50,64,3487,148706,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,41,50,31,2256,150963,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,42,50,100,2916,153881,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
27,personality,I see myself as someone who can be somewhat careless,Strongly disagree,Strongly agree,0,,43,50,44,3936,157818,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,44,50,29,4356,162176,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,45,50,20,2398,164576,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,46,50,53,2422,166999,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,47,50,73,2060,169061,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,48,50,84,4012,173074,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,49,50,78,5698,178774,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,50,50,68,3733,182508,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
61,personality,I see myself as someone who likes to cooperate with others,Strongly disagree,Strongly agree,0,,51,50,90,2745,185254,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,52,50,64,2309,187565,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,53,50,89,2466,190032,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,54,50,23,2849,192882,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,55,50,52,2961,195844,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,56,50,37,5317,201162,o11k,647d,6914ebe81814f5c4d4daa911,691780962a15de4c1b9e6f00,0
